airport_id,city,country_name,latitude,longitude
GKA,Goroka,Papua New Guinea,-6.081689835,145.3919983
MAG,Madang,Papua New Guinea,-5.207079887,145.7890015
HGU,Mount Hagen,Papua New Guinea,-5.826789856,144.2960052
LAE,Nadzab,Papua New Guinea,-6.569803,146.725977
POM,Port Moresby,Papua New Guinea,-9.443380356,147.2200012
WWK,Wewak,Papua New Guinea,-3.583830118,143.6690063
UAK,Narssarssuaq,Greenland,61.16049957,-45.42599869
GOH,Godthaab,Greenland,64.19090271,-51.67810059
SFJ,Sondrestrom,Greenland,67.0122219,-50.71160316
THU,Thule,Greenland,76.53119659,-68.70320129
AEY,Akureyri,Iceland,65.66000366,-18.0727005
EGS,Egilsstadir,Iceland,65.28330231,-14.40139961
HFN,Hofn,Iceland,64.295601,-15.2272
HZK,Husavik,Iceland,65.952301,-17.426001
IFJ,Isafjordur,Iceland,66.05809784,-23.13529968
KEF,Keflavik,Iceland,63.98500061,-22.60560036
PFJ,Patreksfjordur,Iceland,65.555801,-23.965
RKV,Reykjavik,Iceland,64.12999725,-21.94059944
SIJ,Siglufjordur,Iceland,66.133301,-18.9167
VEY,Vestmannaeyjar,Iceland,63.42430115,-20.27890015
YAM,Sault Sainte Marie,Canada,46.48500061,-84.50939941
YAY,St. Anthony,Canada,51.39189911,-56.08309937
YAZ,Tofino,Canada,49.079833,-125.775583
YBB,Pelly Bay,Canada,68.534401,-89.808098
YBC,Baie Comeau,Canada,49.13249969,-68.20439911
YBG,Bagotville,Canada,48.33060074,-70.99639893
YBK,Baker Lake,Canada,64.29889679,-96.07779694
YBL,Campbell River,Canada,49.95080185,-125.2710037
YBR,Brandon,Canada,49.91,-99.951897
YCB,Cambridge Bay,Canada,69.10810089,-105.1380005
YCD,Nanaimo,Canada,49.05497022,-123.8698626
YCG,Castlegar,Canada,49.29639816,-117.6320038
YCH,Chatham,Canada,47.007801,-65.449203
YCL,Charlo,Canada,47.990799,-66.330299
YCO,Coppermine,Canada,67.816704,-115.143997
YCT,Coronation,Canada,52.07500076,-111.4449997
YCW,Chilliwack,Canada,49.15280151,-121.939003
YCY,Clyde River,Canada,70.48609924,-68.51670074
YZS,Coral Harbour,Canada,64.19329834,-83.35939789
YDA,Dawson,Canada,64.04309845,-139.128006
YDB,Burwash,Canada,61.37110138,-139.0410004
YDF,Deer Lake,Canada,49.21080017,-57.39139938
YDL,Dease Lake,Canada,58.42219925,-130.0319977
YDN,Dauphin,Canada,51.10079956,-100.052002
YDQ,Dawson Creek,Canada,55.74229813,-120.1829987
YEG,Edmonton,Canada,53.30970001,-113.5800018
YEK,Eskimo Point,Canada,61.09420013,-94.07080078
YEN,Estevan,Canada,49.21030045,-102.9660034
YET,Edson,Canada,53.57889938,-116.4649963
YEU,Eureka,Canada,79.99469757,-85.81420136
YEV,Inuvik,Canada,68.30419922,-133.4830017
YFB,Iqaluit,Canada,63.756402,-68.555801
YFC,Fredericton,Canada,45.8689003,-66.53720093
YFE,Forestville,Canada,48.74610138,-69.09719849
YFO,Flin Flon,Canada,54.67810059,-101.6819992
YFR,Fort Resolution,Canada,61.18080139,-113.6900024
YFS,Fort Simpson,Canada,61.7602005,-121.2369995
YGK,Kingston,Canada,44.22529984,-76.59690094
YGL,La Grande Riviere,Canada,53.62530136,-77.70420074
YGP,Gaspe,Canada,48.77529907,-64.47859955
YGQ,Geraldton,Canada,49.77830124,-86.93939972
YGR,Iles De La Madeleine,Canada,47.42470169,-61.77809906
YHB,Hudson Bay,Canada,52.81669998,-102.310997
YHD,Dryden,Canada,49.831699,-92.744202
YHI,Holman Island,Canada,70.76280212,-117.8059998
YHK,Gjoa Haven,Canada,68.63559723,-95.84970093
YHM,Hamilton,Canada,43.17359924,-79.93499756
YHU,Montreal,Canada,45.51750183,-73.41690063
YHY,Hay River,Canada,60.83969879,-115.7829971
YHZ,Halifax,Canada,44.88079834,-63.50859833
YIB,Atikokan,Canada,48.77389908,-91.63860321
YIO,Pond Inlet,Canada,72.6832962,-77.96669769
YJN,St. Jean,Canada,45.29439926,-73.28109741
YJT,Stephenville,Canada,48.5442009,-58.54999924
YKA,Kamloops,Canada,50.70220184,-120.4440002
YKF,Waterloo,Canada,43.46080017,-80.37860107
YKL,Schefferville,Canada,54.80530167,-66.80529785
YKY,Kindersley,Canada,51.51750183,-109.1809998
YKZ,Toronto,Canada,43.86220169,-79.37000275
YLD,Chapleau,Canada,47.81999969,-83.34670258
YLJ,Meadow Lake,Canada,54.12530136,-108.5230026
YLL,Lloydminster,Canada,53.30920029,-110.072998
YLT,Alert,Canada,82.51779938,-62.2806015
YLW,Kelowna,Canada,49.95610046,-119.3779984
YMA,Mayo,Canada,63.61640167,-135.8679962
YMJ,Moose Jaw,Canada,50.33029938,-105.5589981
YMM,Fort Mcmurray,Canada,56.65330124,-111.2220001
YMO,Moosonee,Canada,51.29109955,-80.60780334
YMW,Maniwaki,Canada,46.27280045,-75.99060059
YMX,Montreal,Canada,45.679501,-74.038696
YNA,Natashquan,Canada,50.18999863,-61.78919983
YND,Gatineau,Canada,45.52170181,-75.56359863
YNM,Matagami,Canada,49.76169968,-77.80280304
YOC,Old Crow,Canada,67.57060242,-139.8390045
YOD,Cold Lake,Canada,54.40499878,-110.2789993
YOJ,High Level,Canada,58.62139893,-117.1650009
YOW,Ottawa,Canada,45.32249832,-75.66919708
YPA,Prince Albert,Canada,53.21419907,-105.6729965
YPE,Peace River,Canada,56.226898,-117.446999
YPG,Portage-la-prairie,Canada,49.903099,-98.273817
YPL,Pickle Lake,Canada,51.44639969,-90.21420288
YPN,Port Menier,Canada,49.83639908,-64.28859711
YPQ,Peterborough,Canada,44.22999954,-78.36329651
YPR,Prince Pupert,Canada,54.28609848,-130.4450073
YPY,Fort Chipewyan,Canada,58.76720047,-111.1169968
YQA,Muskoka,Canada,44.97470093,-79.30329895
YQB,Quebec,Canada,46.7911,-71.393303
YQF,Red Deer Industrial,Canada,52.18220139,-113.8939972
YQG,Windsor,Canada,42.27560043,-82.95559692
YQH,Watson Lake,Canada,60.11640167,-128.8220062
YQK,Kenora,Canada,49.78829956,-94.36309814
YQL,Lethbridge,Canada,49.63029861,-112.8000031
YQM,Moncton,Canada,46.11220169,-64.6785965
YQQ,Comox,Canada,49.71080017,-124.887001
YQR,Regina,Canada,50.43190002,-104.6660004
YQT,Thunder Bay,Canada,48.37189865,-89.32389832
YQU,Grande Prairie,Canada,55.17969894,-118.8850021
YQV,Yorkton,Canada,51.26470184,-102.461998
YQW,North Battleford,Canada,52.76919937,-108.2440033
YQX,Gander,Canada,48.93690109,-54.56809998
YQY,Sydney,Canada,46.1614,-60.047798
YQZ,Quesnel,Canada,53.02610016,-122.5100021
YRB,Resolute,Canada,74.71690369,-94.9693985
YRI,Riviere Du Loup,Canada,47.76440048,-69.58470154
YRJ,Roberval,Canada,48.52000046,-72.26560211
YRM,Rocky Mountain House,Canada,52.42969894,-114.9039993
YRT,Rankin Inlet,Canada,62.81140137,-92.11579895
YSB,Sudbury,Canada,46.625,-80.79889679
YSC,Sherbrooke,Canada,45.43859863,-71.69139862
YSJ,St. John,Canada,45.31610107,-65.89029694
YSM,Fort Smith,Canada,60.02030182,-111.961998
YSR,Nanisivik,Canada,72.982201,-84.613602
YSU,Summerside,Canada,46.44060135,-63.83359909
YSY,Sachs Harbour,Canada,71.99389648,-125.2429962
YTE,Cape Dorset,Canada,64.23000336,-76.52670288
YTH,Thompson,Canada,55.80110168,-97.86419678
YTR,Trenton,Canada,44.1189003,-77.52809906
YTS,Timmins,Canada,48.56969833,-81.37670136
YTZ,Toronto,Canada,43.627499,-79.396202
YUB,Tuktoyaktuk,Canada,69.4332962,-133.026001
YUL,Montreal,Canada,45.47060013,-73.74079895
YUT,Repulse Bay,Canada,66.52140045,-86.22470093
YUX,Hall Beach,Canada,68.77610016,-81.2425
YUY,Rouyn,Canada,48.20610046,-78.83560181
YVC,La Ronge,Canada,55.15140152,-105.262001
YVG,Vermillion,Canada,53.35580063,-110.8239975
YVM,Broughton Island,Canada,67.54579926,-64.03140259
YVO,Val D'or,Canada,48.05329895,-77.78279877
YVP,Quujjuaq,Canada,58.09609985,-68.42690277
YVQ,Norman Wells,Canada,65.28160095,-126.7979965
YVR,Vancouver,Canada,49.19390106,-123.1839981
YVT,Buffalo Narrows,Canada,55.84189987,-108.4179993
YVV,Wiarton,Canada,44.7458,-81.107201
YWA,Petawawa,Canada,45.95220184,-77.31919861
YWG,Winnipeg,Canada,49.90999985,-97.23989868
YWK,Wabush,Canada,52.9219017,-66.86440277
YWL,Williams Lake,Canada,52.18310165,-122.0540009
YWY,Wrigley,Canada,63.20940018,-123.4369965
YXC,Cranbrook,Canada,49.6108017,-115.7819977
YXD,Edmonton,Canada,53.57249832,-113.5210037
YXE,Saskatoon,Canada,52.17079926,-106.6999969
YXH,Medicine Hat,Canada,50.01890182,-110.7210007
YXJ,Fort Saint John,Canada,56.23809814,-120.7399979
YXL,Sioux Lookout,Canada,50.11389923,-91.90529633
YXP,Pangnirtung,Canada,66.14499664,-65.71360016
YXR,Earlton,Canada,47.69740065,-79.84734535
YXS,Prince George,Canada,53.88940048,-122.6790009
YXT,Terrace,Canada,54.468498,-128.576009
YXU,London,Canada,43.035599,-81.1539
YXX,Abbotsford,Canada,49.02529907,-122.3610001
YXY,Whitehorse,Canada,60.70959854,-135.0670013
YYB,North Bay,Canada,46.363602,-79.422798
YYC,Calgary,Canada,51.11389923,-114.0199966
YYD,Smithers,Canada,54.8246994,-127.1829987
YYE,Fort Nelson,Canada,58.83639908,-122.5970001
YYF,Penticton,Canada,49.46310043,-119.6019974
YYG,Charlottetown,Canada,46.29000092,-63.12110138
YYH,Spence Bay,Canada,69.54669952,-93.5766983
YYJ,Victoria,Canada,48.64690018,-123.4260025
YYL,Lynn Lake,Canada,56.86389923,-101.0759964
YYN,Swift Current,Canada,50.29190063,-107.6910019
YYQ,Churchill,Canada,58.73920059,-94.06500244
YYR,Goose Bay,Canada,53.31919861,-60.42580032
YYT,St. John's,Canada,47.61859894,-52.75189972
YYU,Kapuskasing,Canada,49.41389847,-82.46749878
YYW,Armstrong,Canada,50.29029846,-88.90969849
YYY,Mont Joli,Canada,48.60860062,-68.20809937
YYZ,Toronto,Canada,43.67720032,-79.63059998
YZD,Toronto,Canada,43.74250031,-79.46559906
YZE,Gore Bay,Canada,45.88529968,-82.56780243
YZF,Yellowknife,Canada,62.46279907,-114.4400024
YZH,Slave Lake,Canada,55.29309845,-114.7770004
YZP,Sandspit,Canada,53.25429916,-131.8139954
YZR,Sarnia,Canada,42.99940109,-82.30889893
YZT,Port Hardy,Canada,50.68059921,-127.3669968
YZU,Whitecourt,Canada,54.14390182,-115.7870026
YZV,Sept-iles,Canada,50.22330093,-66.26560211
YZW,Teslin,Canada,60.17279816,-132.7429962
YZX,Greenwood,Canada,44.9844017,-64.91690063
ZFA,Faro,Canada,62.20750046,-133.3760071
ZFM,Fort Mcpherson,Canada,67.40750122,-134.8609924
QLD,Blida,Algeria,36.50360107,2.814169884
BUJ,Bou Saada,Algeria,35.33250046,4.206389904
BJA,Bejaja,Algeria,36.7120018,5.069920063
ALG,Algier,Algeria,36.69100189,3.215409994
DJG,Djanet,Algeria,24.292801,9.45244
VVZ,Illizi,Algeria,26.7234993,8.622650146
TMR,Tamanrasset,Algeria,22.81150055,5.451079845
GJL,Jijel,Algeria,36.79510117,5.87361002
MZW,Mecheria,Algeria,33.53590012,-0.2423530072
AAE,Annaba,Algeria,36.822201,7.809174
CZL,Constantine,Algeria,36.27600098,6.620389938
TEE,Tebessa,Algeria,35.43159866,8.12071991
HRM,Tilrempt,Algeria,32.93040085,3.311539888
TID,Tiaret,Algeria,35.34109879,1.463150024
TIN,Tindouf,Algeria,27.7003994,-8.167099953
CFK,Ech-cheliff,Algeria,36.21269989,1.331769943
TAF,Oran,Algeria,35.54240036,-0.5322780013
TLM,Tlemcen,Algeria,35.01670074,-1.450000048
ORN,Oran,Algeria,35.62390137,-0.6211829782
BFW,Sidi Bel Abbes,Algeria,35.17179871,-0.5932750106
MUW,Ghriss,Algeria,35.20769882,0.147141993
AZR,Adrar,Algeria,27.83760071,-0.1864140034
BSK,Biskra,Algeria,34.79330063,5.738230228
ELG,El Golea,Algeria,30.57130051,2.859590054
GHA,Ghardaia,Algeria,32.38410187,3.79411006
HME,Hassi Messaoud,Algeria,31.67300034,6.140439987
INZ,In Salah,Algeria,27.25099945,2.512020111
TGR,Touggourt,Algeria,33.06779861,6.088669777
LOO,Laghouat,Algeria,33.76440048,2.928339958
TMX,Timimoun,Algeria,29.2371006,0.2760330141
OGX,Ouargla,Algeria,31.91720009,5.412779808
IAM,Zarzaitine,Algeria,28.0515,9.64291
COO,Cotonou,Benin,6.357230186,2.384350061
OUA,Ouagadougou,Burkina Faso,12.3532,-1.51242
BOY,Bobo-dioulasso,Burkina Faso,11.16009998,-4.33096981
ACC,Accra,Ghana,5.6051898,-0.1667860001
TML,Tamale,Ghana,9.557189941,-0.863214016
NYI,Sunyani,Ghana,7.361830235,-2.328759909
TKD,Takoradi,Ghana,4.89605999,-1.774760008
ABJ,Abidjan,Cote d'Ivoire,5.261390209,-3.926290035
BYK,Bouake,Cote d'Ivoire,7.738800049,-5.07366991
DJO,Daloa,Cote d'Ivoire,6.792809963,-6.473189831
HGO,Korhogo,Cote d'Ivoire,9.387180328,-5.556660175
MJC,Man,Cote d'Ivoire,7.272069931,-7.587359905
SPY,San Pedro,Cote d'Ivoire,4.746719837,-6.660820007
ASK,Yamoussoukro,Cote d'Ivoire,6.903170109,-5.365580082
ABV,Abuja,Nigeria,9.006790161,7.263169765
AKR,Akure,Nigeria,7.246739864,5.301010132
BNI,Benin,Nigeria,6.316979885,5.599500179
CBQ,Calabar,Nigeria,4.976019859,8.347200394
ENU,Enugu,Nigeria,6.474269867,7.56196022
IBA,Ibadan,Nigeria,7.362460136,3.978329897
ILR,Ilorin,Nigeria,8.440210342,4.493919849
JOS,Jos,Nigeria,9.639829636,8.869050026
KAD,Kaduna,Nigeria,10.6960001,7.320109844
KAN,Kano,Nigeria,12.0476,8.52462
MIU,Maiduguri,Nigeria,11.85529995,13.08090019
MDI,Makurdi,Nigeria,7.70388,8.61394
LOS,Lagos,Nigeria,6.577370167,3.321160078
MXJ,Minna,Nigeria,9.652170181,6.462259769
PHC,Port Hartcourt,Nigeria,5.015490055,6.949590206
SKO,Sokoto,Nigeria,12.91629982,5.207190037
YOL,Yola,Nigeria,9.25755024,12.43039989
ZAR,Zaria,Nigeria,11.1302,7.68581
MFQ,Maradi,Niger,13.50249958,7.126749992
NIM,Niamey,Niger,13.4815,2.18361
THZ,Tahoua,Niger,14.8757,5.265359879
AJY,Agadez,Niger,16.9659996,8.000109673
ZND,Zinder,Niger,13.77900028,8.98375988
MIR,Monastir,Tunisia,35.7580986,10.75469971
TUN,Tunis,Tunisia,36.85100174,10.22719955
GAF,Gafsa,Tunisia,34.42200089,8.822500229
GAE,Gabes,Tunisia,33.87689972,10.10330009
DJE,Djerba,Tunisia,33.875,10.7755003
EBM,El Borma,Tunisia,31.70429993,9.254619598
SFA,Sfax,Tunisia,34.7179985,10.69099998
TOE,Tozeur,Tunisia,33.93970108,8.110560417
LRL,Niatougou,Togo,9.76733017,1.091249943
LFW,Lome,Togo,6.165609837,1.254510045
ANR,Antwerp,Belgium,51.18939972,4.460279942
BRU,Brussels,Belgium,50.90140152,4.48443985
CRL,Charleroi,Belgium,50.459202,4.45382
KJK,Kortrijk-vevelgem,Belgium,50.81719971,3.20472002
LGG,Liege,Belgium,50.63740158,5.443220139
OST,Ostend,Belgium,51.19889832,2.862220049
OBL,Zoersel,Belgium,51.264702,4.75333
AOC,Altenburg,Germany,50.981945,12.506389
IES,Riesa,Germany,51.29360962,13.35611057
REB,Rechlin-laerz,Germany,53.30638886,12.75222206
QXH,Schoenhagen,Germany,52.203609,13.156389
BBH,Barth,Germany,54.338253,12.710515
ZMG,Magdeburg,Germany,52.073612,11.626389
CBU,Cottbus,Germany,51.889442,14.531944
SXF,Berlin,Germany,52.380001,13.5225
DRS,Dresden,Germany,51.13280106,13.76720047
ERF,Erfurt,Germany,50.97980118,10.95810032
FRA,Frankfurt,Germany,50.033333,8.570556
FMO,Munster,Germany,52.13460159,7.684830189
HAM,Hamburg,Germany,53.63040161,9.988229752
THF,Berlin,Germany,52.47299957,13.40390015
CGN,Cologne,Germany,50.86589813,7.142739773
DUS,Duesseldorf,Germany,51.289501,6.76678
MUC,Munich,Germany,48.353802,11.7861
NUE,Nuernberg,Germany,49.498699,11.078056
LEJ,Leipzig,Germany,51.423889,12.236389
SCN,Saarbruecken,Germany,49.21459961,7.109509945
STR,Stuttgart,Germany,48.68989944,9.221960068
TXL,Berlin,Germany,52.5597,13.2877
HAJ,Hannover,Germany,52.46110153,9.685079575
BRE,Bremen,Germany,53.04750061,8.786669731
QEF,Egelsbach,Germany,49.959999,8.645833
HHN,Hahn,Germany,49.9487,7.26389
MHG,Mannheim,Germany,49.473057,8.514167
EIB,Eisenach,Germany,50.991604,10.47973
SGE,Siegerland,Germany,50.70769882,8.082969666
XFW,Hamburg,Germany,53.53527832,9.83555603
KEL,Kiel,Germany,54.37944412,10.14527798
LBC,Luebeck,Germany,53.80540085,10.71920013
ESS,Essen,Germany,51.40230179,6.937329769
BFE,Bielefeld,Germany,51.964722,8.544444
MGL,Moenchengladbach,Germany,51.230278,6.504444
PAD,Paderborn,Germany,51.61410141,8.616319656
DTM,Dortmund,Germany,51.5182991,7.612239838
AGB,Augsburg,Germany,48.425278,10.931667
OBF,Oberpfaffenhofen,Germany,48.081402,11.2831
RBM,Straubing,Germany,48.90083313,12.51666737
FDH,Friedrichshafen,Germany,47.67129898,9.511489868
SZW,Parchim,Germany,53.426998,11.7834
BYU,Bayreuth,Germany,49.985001,11.64
URD,Burg Feuerstein,Germany,49.79416656,11.13361073
HOQ,Hof,Germany,50.28861237,11.85638905
ZQW,Zweibruecken,Germany,49.2094,7.40056
ZQL,Donaueschingen,Germany,47.97333145,8.522221565
BWE,Braunschweig,Germany,52.319199,10.5561
KSF,Kassel,Germany,51.417273,9.384967
BRV,Bremerhaven,Germany,53.506943,8.572778
EME,Emden,Germany,53.391109,7.2275
WVN,Wilhelmshaven,Germany,53.50222015,8.052222252
BMK,Borkum,Germany,53.59639,6.709167
NRD,Norderney,Germany,53.70694351,7.230000019
FLF,Flensburg,Germany,54.7733345,9.378889084
GWT,Westerland,Germany,54.91320038,8.340470314
KDL,Kardla,Estonia,58.99079895,22.83069992
URE,Kuressaare,Estonia,58.22990036,22.5095005
EPU,Parnu,Estonia,58.41899872,24.4727993
TLL,Tallinn-ulemiste International,Estonia,59.41329956,24.83279991
TAY,Tartu,Estonia,58.30749893,26.69039917
ENF,Enontekio,Finland,68.36260223,23.42429924
KEV,Halli,Finland,61.856039,24.786686
HEM,Helsinki,Finland,60.25460052,25.0428009
HEL,Helsinki,Finland,60.31719971,24.9633007
HYV,Hyvinkaa,Finland,60.65439987,24.8810997
KTQ,Kitee,Finland,62.1661,30.073601
IVL,Ivalo,Finland,68.6072998,27.40530014
JOE,Joensuu,Finland,62.66289902,29.60750008
JYV,Jyvaskyla,Finland,62.3995018,25.67830086
KAU,Kauhava,Finland,63.127102,23.051399
KEM,Kemi,Finland,65.77870178,24.58209991
KAJ,Kajaani,Finland,64.28549957,27.69239998
KHJ,Kauhajoki,Finland,62.46250153,22.39310074
KOK,Kruunupyy,Finland,63.72119904,23.14310074
KAO,Kuusamo,Finland,65.98760223,29.23940086
KTT,Kittila,Finland,67.7009964,24.84679985
KUO,Kuopio,Finland,63.00709915,27.79780006
QLF,Vesivehmaa,Finland,61.144199,25.693501
LPP,Lappeenranta,Finland,61.044601,28.144743
MHQ,Mariehamn,Finland,60.12220001,19.89819908
MIK,Mikkeli,Finland,61.6866,27.201799
OUL,Oulu,Finland,64.93009949,25.35460091
POR,Pori,Finland,61.46170044,21.79999924
RVN,Rovaniemi,Finland,66.56479645,25.83040047
SVL,Savonlinna,Finland,61.94309998,28.94510078
SOT,Sodankyla,Finland,67.39499664,26.61910057
TMP,Tampere,Finland,61.41410065,23.60440063
TKU,Turku,Finland,60.51409912,22.26280022
UTI,Utti,Finland,60.89640045,26.93840027
VAA,Vaasa,Finland,63.05070114,21.7621994
VRK,Varkaus,Finland,62.17110062,27.86860085
YLI,Ylivieska-raudaskyla,Finland,64.0547222,24.7252778
BFS,Belfast,United Kingdom,54.65750122,-6.215829849
ENK,Enniskillen,United Kingdom,54.39889908,-7.651669979
BHD,Belfast,United Kingdom,54.61809921,-5.872499943
LDY,Londonderry,United Kingdom,55.0428009,-7.161109924
BHX,Birmingham,United Kingdom,52.45389938,-1.748029947
CVT,Coventry,United Kingdom,52.36970139,-1.479719996
GLO,Golouchestershire,United Kingdom,51.89419937,-2.167220116
GBA,Pailton,United Kingdom,51.668095,-2.05694
MAN,Manchester,United Kingdom,53.35369873,-2.274950027
NQY,Newquai,United Kingdom,50.44060135,-4.995409966
LYE,Lyneham,United Kingdom,51.5051,-1.99343
YEO,Yeovilton,United Kingdom,51.00939941,-2.638819933
HAW,Haverfordwest,United Kingdom,51.83309937,-4.961110115
CWL,Cardiff,United Kingdom,51.39670181,-3.343329906
SWS,Swansea,United Kingdom,51.6053009,-4.067830086
BRS,Bristol,United Kingdom,51.382702,-2.71909
LPL,Liverpool,United Kingdom,53.33359909,-2.849720001
LTN,London,United Kingdom,51.87469864,-0.3683330119
PLH,Plymouth,United Kingdom,50.422798,-4.10583
BOH,Bournemouth,United Kingdom,50.77999878,-1.842499971
SOU,Southampton,United Kingdom,50.95029831,-1.35679996
QLA,Lasham,United Kingdom,51.18719864,-1.033499956
ACI,Alderney,Guernsey,49.706104,-2.21472
GCI,Guernsey,Guernsey,49.43500137,-2.601969957
JER,Jersey,Jersey,49.207901,-2.195509911
ESH,Shoreham By Sea,United Kingdom,50.835602,-0.297222
BQH,Biggin Hill,United Kingdom,51.3307991,0.03249999881
LGW,London,United Kingdom,51.148102,-0.190278
LCY,London,United Kingdom,51.505299,0.055278
FAB,Farnborough,United Kingdom,51.2757988,-0.7763329744
BBS,Blackbushe,United Kingdom,51.32389832,-0.8475000262
LHR,London,United Kingdom,51.4706,-0.461941
SEN,Southend,United Kingdom,51.57139969,0.695555985
LYX,Lydd,United Kingdom,50.95610046,0.9391670227
MSE,Manston,United Kingdom,51.342201,1.34611
CAX,Carlisle,United Kingdom,54.9375,-2.809170008
BLK,Blackpool,United Kingdom,53.77170181,-3.028609991
HUY,Humberside,United Kingdom,53.57440186,-0.3508329988
BWF,Barrow Island,United Kingdom,54.1286111,-3.2675
LBA,Leeds,United Kingdom,53.86589813,-1.660570025
WRT,Warton,United Kingdom,53.745098,-2.88306
CEG,Hawarden,United Kingdom,53.17810059,-2.977780104
IOM,Isle Of Man,Isle of Man,54.08330154,-4.623889923
NCL,Newcastle,United Kingdom,55.03749847,-1.691669941
MME,Teesside,United Kingdom,54.50920105,-1.429409981
EMA,East Midlands,United Kingdom,52.83110046,-1.328060031
KOI,Kirkwall,United Kingdom,58.95780182,-2.904999971
LSI,Sumburgh,United Kingdom,59.87889862,-1.295560002
WIC,Wick,United Kingdom,58.45890045,-3.093060017
ABZ,Aberdeen,United Kingdom,57.20190048,-2.197779894
INV,Inverness,United Kingdom,57.54249954,-4.047500134
GLA,Glasgow,United Kingdom,55.87189865,-4.433060169
EDI,Edinburgh,United Kingdom,55.95000076,-3.372499943
ILY,Islay,United Kingdom,55.68190002,-6.256669998
PIK,Prestwick,United Kingdom,55.50939941,-4.586669922
BEB,Benbecula,United Kingdom,57.48109818,-7.362780094
SCS,Scatsta,United Kingdom,60.43280029,-1.296110034
DND,Dundee,United Kingdom,56.45249939,-3.02583003
SYY,Stornoway,United Kingdom,58.21559906,-6.331110001
TRE,Tiree,United Kingdom,56.49919891,-6.869170189
ADX,Leuchars,United Kingdom,56.3728981,-2.868439913
LMO,Lossiemouth,United Kingdom,57.7052002,-3.339169979
CBG,Cambridge,United Kingdom,52.205002,0.175
NWI,Norwich,United Kingdom,52.67580032,1.282780051
STN,London,United Kingdom,51.88499832,0.2349999994
EXT,Exeter,United Kingdom,50.7344017,-3.413889885
FZO,Bristol,United Kingdom,51.51940155,-2.590830088
OXF,Oxford,United Kingdom,51.8368988,-1.320000052
BEX,Benson,United Kingdom,51.61640167,-1.095829964
LKZ,Lakenheath,United Kingdom,52.40930176,0.5609999895
MHZ,Mildenhall,United Kingdom,52.36190033,0.4864059985
QUY,Wyton,United Kingdom,52.35720062,-0.107832998
FFD,Fairford,United Kingdom,51.68220139,-1.790030003
BZZ,Brize Norton,United Kingdom,51.75,-1.58362
ODH,Odiham,United Kingdom,51.23410034,-0.9428250194
NHT,Northolt,United Kingdom,51.5530014,-0.418166995
QCY,Coningsby,United Kingdom,53.0929985,-0.1660140008
BEQ,Honington,United Kingdom,52.34260178,0.7729390264
SQZ,Scampton,United Kingdom,53.30780029,-0.5508329868
HRT,Linton-on-ouse,United Kingdom,54.0489006,-1.252750039
WTN,Waddington,United Kingdom,53.16619873,-0.5238109827
KNF,Marham,United Kingdom,52.648395,0.550692
MPN,Mount Pleasant,Falkland Islands,-51.82279968,-58.44720078
AMS,Amsterdam,Netherlands,52.308601,4.76389
MST,Maastricht,Netherlands,50.911701,5.77014
EIN,Eindhoven,Netherlands,51.45009995,5.374529839
GRQ,Groningen,Netherlands,53.11970139,6.579440117
GLZ,Gilze-rijen,Netherlands,51.56740189,4.931829929
DHR,De Kooy,Netherlands,52.92340088,4.780620098
LEY,Lelystad,Netherlands,52.4603,5.52722
LWR,Leeuwarden,Netherlands,53.22859955,5.760560036
RTM,Rotterdam,Netherlands,51.956902,4.43722
UTC,Soesterberg,Netherlands,52.12730026,5.276189804
ENS,Enschede,Netherlands,52.275833,6.889167
LID,Valkenburg,Netherlands,52.16609955,4.41794014
WOE,Woensdrecht,Netherlands,51.4491,4.34203
ORK,Cork,Ireland,51.84130096,-8.491109848
GWY,Galway,Ireland,53.30020142,-8.941590309
DUB,Dublin,Ireland,53.421299,-6.27007
NOC,Connaught,Ireland,53.91030121,-8.818490028
KIR,Kerry,Ireland,52.18090057,-9.523779869
SNN,Shannon,Ireland,52.702,-8.92482
SXL,Sligo,Ireland,54.28020096,-8.599209785
WAT,Waterford,Ireland,52.18719864,-7.086959839
AAR,Aarhus,Denmark,56.29999924,10.61900043
BLL,Billund,Denmark,55.74029922,9.151780128
CPH,Copenhagen,Denmark,55.61790085,12.65600014
EBJ,Esbjerg,Denmark,55.525902,8.5534
KRP,Karup,Denmark,56.29750061,9.124629974
BYR,Laeso,Denmark,57.27719879,11.00010014
MRW,Maribo,Denmark,54.699299,11.4401
ODE,Odense,Denmark,55.47669983,10.33090019
RKE,Copenhagen,Denmark,55.58560181,12.13140011
RNN,Ronne,Denmark,55.06330109,14.75959969
SGD,Soenderborg,Denmark,54.96440125,9.791729927
SKS,Skrydstrup,Denmark,55.221048,9.26702
SQW,Skive,Denmark,56.55020142,9.172980309
TED,Thisted,Denmark,57.06880188,8.705220222
FAE,Vagar,Faroe Islands,62.06359863,-7.277219772
STA,Stauning,Denmark,55.99010086,8.353910446
AAL,Aalborg,Denmark,57.09275891,9.849243164
LUX,Luxemburg,Luxembourg,49.6233333,6.2044444
AES,Alesund,Norway,62.5625,6.119699955
ANX,Andoya,Norway,69.29250336,16.14419937
ALF,Alta,Norway,69.97609711,23.37170029
BNN,Bronnoysund,Norway,65.46109772,12.21749973
BOO,Bodo,Norway,67.26920319,14.36530018
BGO,Bergen,Norway,60.29339981,5.218140125
BJF,Batsfjord,Norway,70.60050201,29.69140053
KRS,Kristiansand,Norway,58.204201,8.08537
